1,0.9691048493752112
2,0.9754726199003366
3,0.9848885398644668
4,0.9805930944589468
5,0.985861218892611
6,0.9894770888181833
7,0.9881700185629038
8,0.9901490578284631
9,0.9898201181338384
10,0.990010183591109
11,0.989054757815141
12,0.9898920563551096
13,0.9929925707670358
14,0.9911853533524734
15,0.9900365609389085
16,0.9878455583865826
17,0.9875996800569388
18,0.9933942281282865
19,0.9930427670478821
20,0.9935973790975717
